"","serie","x","y","z","floor","wifiumts_rssi64ae0c562ff0","wifiumts_rssi64ae0c861fb0","wifiumts_rssi64ae0c867200","wifiumts_rssi64ae0c86a230","wifiumts_rssi64ae0c86a390","wifiumts_rssi64ae0c86a550","wifiumts_rssi64ae0c86d480","wifiumts_rssi64ae0c86d880","wifiumts_rssi64ae0c86db10","wifiumts_rssi64ae0c86dd50","wifiumts_rssi64ae0c86de30","wifiumts_rssi64ae0c86df40","wifiumts_rssi64ae0c86e090","wifiumts_rssi64ae0c86e110","wifiumts_rssi64ae0c86e4f0","wifiumts_rssi64ae0c86ef40","wifiumts_rssi64ae0c86fd30","wifiumts_rssi64ae0c8718b0","wifiumts_rssi64ae0c8739d0","wifiumts_rssi64ae0c875230","wifiumts_rssi64ae0c875ca0","wifiumts_rssi64ae0c876760","wifiumts_rssi64ae0c877300","wifiumts_rssi64ae0c87bea0","wifiumts_rssi64ae0c87cfb0","wifiumts_rssi64ae0c87d430","wifiumts_rssi64ae0c907830","wifiumts_rssi64ae0c907890","wifiumts_rssi64ae0c907ba0","wifiumts_rssi64ae0c907dc0","wifiumts_rssi64ae0c907f00","wifiumts_rssi64ae0c907f70","wifiumts_rssi64ae0c908140","wifiumts_rssi64ae0c915320","wifiumts_rssi64ae0c916890","wifiumts_rssi64ae0cbee920","wifiumts_rssi64d9896be440","wifiumts_rssi64d989c5a120","wifiumts_rssib8621f16db70","wifiumts_rssib8621f171a50","wifiumts_rssib8621f1735d0","wifiumts_rssib8621f1ceef0","wifiumts_rssib8621f1cef00","wifiumts_rssib8621f1cf220","wifiumts_rssib8621f1cff00","wifiumts_rssib8621f1d0160"
"6547",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87,NA,NA,-90,NA,NA,NA,-47,NA,NA,-74,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-93,NA,-84,NA,NA,-88,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6548",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87,NA,NA,-90,NA,NA,NA,-46,NA,NA,-74,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-93,NA,-84,NA,NA,-81,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6549",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87,NA,NA,-90,NA,NA,NA,-49,NA,NA,-74,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-93,NA,-85,NA,NA,-80,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6550",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87,NA,NA,-91,NA,NA,NA,-49,NA,NA,-73,NA,NA,NA,NA,-92,NA,NA,NA,NA,NA,-93,NA,-85,NA,NA,-79,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6551",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87,NA,NA,-91,NA,NA,NA,-48,NA,NA,-74,NA,NA,NA,NA,-92,NA,NA,NA,NA,NA,-93,NA,-85,NA,NA,-79,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6552",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-54,NA,NA,-74,NA,NA,NA,NA,-92,NA,-94,NA,NA,NA,-88,NA,-86,NA,NA,-79,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6553",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-48,NA,NA,-65,NA,NA,NA,NA,-95,NA,-94,NA,NA,NA,-88,NA,-86,NA,NA,-79,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6554",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-52,NA,NA,-65,NA,NA,NA,NA,-95,NA,-94,NA,NA,NA,-88,NA,-86,NA,NA,-85,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6555",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-52,NA,NA,-61,NA,NA,NA,NA,-95,NA,-94,NA,NA,NA,-88,NA,-86,NA,NA,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6556",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-52,NA,NA,-61,NA,NA,NA,NA,-95,NA,-94,NA,NA,NA,-88,NA,-86,NA,NA,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6557",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-82,NA,NA,-61,NA,NA,NA,NA,-95,NA,-94,NA,NA,NA,-88,NA,-86,NA,NA,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6558",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-82,NA,NA,-62,NA,NA,NA,NA,-95,NA,-94,NA,NA,NA,-88,NA,-86,NA,NA,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6559",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,NA,NA,-58,NA,NA,-62,NA,NA,NA,NA,-95,NA,-94,NA,NA,NA,-88,NA,-89,NA,NA,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6560",3,11.25,37.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,NA,NA,-57,NA,NA,-66,NA,NA,NA,NA,-93,NA,-94,NA,NA,NA,-93,NA,-85,NA,NA,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6561",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-45,NA,NA,-62,NA,NA,NA,NA,-87,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-78,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6562",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-45,NA,NA,-63,NA,NA,NA,NA,-87,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-78,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6563",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-46,NA,NA,-62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-79,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6564",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-44,NA,NA,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-79,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6565",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-46,NA,NA,-60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-79,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6566",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-46,NA,NA,-58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-79,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6567",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-42,NA,NA,-58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-79,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6568",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-41,NA,NA,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-86,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6569",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,NA,NA,-42,NA,NA,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-78,NA,NA,-86,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6570",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44,NA,NA,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,-80,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6571",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44,NA,NA,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6572",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-50,NA,-85,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6573",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-56,NA,-85,-69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,NA,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6574",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-50,NA,-85,-68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6575",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-45,NA,-85,-74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6576",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-44,NA,-85,-73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6577",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-42,NA,-85,-68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6578",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-41,NA,-85,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6579",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-40,NA,-85,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6580",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,NA,NA,NA,-40,NA,-85,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6581",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,-78,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6582",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44,NA,NA,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6583",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44,NA,NA,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,NA,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6584",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48,NA,NA,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6585",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45,NA,NA,-73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6586",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43,NA,NA,-71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6587",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,-42,NA,-88,-68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-87,NA,NA,-83,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6588",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,-50,NA,-88,-69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-87,NA,NA,-87,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6589",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,-46,NA,-88,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-87,NA,NA,-87,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6590",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,-43,NA,-88,-71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-87,NA,NA,-87,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6591",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,-43,NA,-88,-70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88,NA,-87,NA,NA,-85,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6592",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-88,NA,-85,NA,NA,NA,NA,NA,NA,-42,NA,NA,-69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6593",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-88,NA,-85,NA,NA,NA,NA,NA,NA,-44,NA,NA,-73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6594",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-88,NA,-85,NA,NA,NA,NA,NA,NA,-44,NA,NA,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,-81,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6595",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-88,NA,-85,NA,NA,NA,NA,NA,NA,-43,NA,NA,-62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,-81,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6596",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-88,NA,-85,NA,NA,NA,NA,NA,NA,-43,NA,NA,-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,-77,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6597",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-88,NA,-85,NA,NA,NA,NA,NA,NA,-44,NA,NA,-58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,-77,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6598",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,-88,NA,-85,NA,NA,NA,NA,NA,NA,-44,NA,NA,-57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,-77,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6599",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47,NA,-88,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,-77,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6600",3,11.25,36,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51,NA,-88,-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87,NA,-77,NA,NA,-77,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6601",3,11.25,34.5,4,1,NA,-76,NA,NA,-87,NA,NA,NA,NA,-82,NA,NA,NA,NA,NA,NA,-50,NA,-90,-61,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-78,NA,NA,-87,-85,NA,-90,NA,NA,NA,NA,NA,NA,NA
"6602",3,11.25,34.5,4,1,NA,-76,NA,NA,-87,NA,NA,NA,NA,-82,NA,NA,NA,NA,NA,NA,-54,NA,-90,-60,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-78,NA,NA,-87,-86,NA,-90,NA,NA,NA,NA,NA,NA,NA
"6603",3,11.25,34.5,4,1,NA,-76,NA,NA,NA,NA,NA,NA,NA,-82,NA,NA,NA,NA,NA,NA,-55,NA,-90,-65,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6604",3,11.25,34.5,4,1,NA,-76,NA,NA,NA,NA,NA,NA,NA,-82,NA,NA,NA,NA,NA,NA,-55,NA,-90,-68,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6605",3,11.25,34.5,4,1,NA,-76,NA,NA,NA,NA,NA,NA,NA,-82,NA,NA,NA,NA,NA,NA,-59,NA,-90,-68,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-80,NA,NA,NA,-84,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6606",3,11.25,34.5,4,1,NA,-78,NA,NA,NA,NA,NA,NA,NA,-82,NA,NA,-90,NA,NA,NA,-54,NA,-90,-67,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-77,NA,NA,NA,-84,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6607",3,11.25,34.5,4,1,NA,-78,NA,NA,NA,NA,NA,NA,NA,-82,NA,NA,-90,NA,NA,NA,-48,NA,-90,-60,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-77,NA,NA,NA,-84,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6608",3,11.25,34.5,4,1,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,-48,NA,-90,-60,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,NA,NA,-77,NA,NA,NA,-82,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6609",3,11.25,34.5,4,1,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,-46,NA,-90,-60,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-90,NA,-81,NA,NA,NA,-80,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6610",3,11.25,34.5,4,1,NA,-80,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,-50,NA,NA,-67,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-90,NA,-81,NA,NA,NA,-80,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6611",3,11.25,34.5,4,1,NA,-80,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,-47,NA,-89,-61,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-90,NA,-81,NA,NA,NA,-80,NA,-93,NA,NA,NA,NA,NA,NA,NA
"6612",3,11.25,34.5,4,1,-90,-79,NA,NA,-84,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,-53,NA,-89,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89,NA,-81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6613",3,11.25,34.5,4,1,-90,-79,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,-90,NA,NA,NA,-51,NA,-89,-74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89,NA,-81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6614",3,11.25,34.5,4,1,-90,-84,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,-90,NA,NA,NA,-49,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89,NA,-81,NA,NA,NA,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6615",3,11.25,34.5,4,1,-90,-84,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,-90,NA,NA,NA,-49,NA,NA,-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89,NA,NA,-78,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6616",3,11.25,34.5,4,1,-90,-84,NA,NA,NA,NA,NA,NA,NA,-86,NA,NA,-90,NA,NA,NA,-52,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89,NA,NA,-82,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6617",3,11.25,34.5,4,1,-90,-87,NA,NA,-86,NA,NA,NA,NA,-86,NA,NA,-90,NA,NA,NA,-52,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79,NA,NA,-82,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6618",3,11.25,34.5,4,1,-90,-87,NA,NA,-86,NA,NA,NA,NA,NA,NA,NA,-90,NA,NA,NA,-50,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79,NA,NA,-82,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6619",3,11.25,34.5,4,1,-90,-87,NA,NA,-86,NA,NA,NA,NA,-84,NA,NA,-90,NA,NA,NA,-50,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79,NA,NA,-82,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6620",3,11.25,34.5,4,1,NA,-87,NA,NA,-86,NA,NA,NA,NA,-84,NA,NA,-90,NA,NA,NA,-50,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79,NA,NA,-82,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6621",3,11.25,34.5,4,1,NA,-87,NA,NA,-86,NA,NA,NA,NA,-84,NA,NA,-90,NA,NA,NA,-51,NA,-89,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79,NA,NA,-82,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6622",3,11.25,34.5,4,1,NA,NA,NA,NA,-88,NA,NA,NA,NA,NA,NA,NA,-93,NA,NA,NA,-44,NA,-89,-66,NA,NA,NA,NA,-92,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6623",3,11.25,34.5,4,1,NA,NA,NA,NA,-88,NA,NA,NA,NA,NA,NA,NA,-91,NA,NA,NA,-44,NA,NA,-67,NA,NA,NA,NA,-92,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6624",3,11.25,34.5,4,1,NA,NA,NA,NA,-88,NA,NA,NA,NA,NA,NA,NA,-91,NA,NA,NA,-41,NA,NA,-67,NA,NA,NA,NA,-92,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6625",3,11.25,34.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,NA,NA,-39,NA,NA,-67,NA,NA,NA,NA,-92,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6626",3,11.25,34.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,NA,NA,-40,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6627",3,11.25,34.5,4,1,NA,-82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87,NA,NA,NA,-40,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6628",3,11.25,34.5,4,1,NA,-82,NA,NA,NA,NA,NA,NA,NA,-85,NA,NA,-87,NA,NA,NA,-42,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6629",3,11.25,34.5,4,1,NA,-82,NA,NA,NA,NA,NA,NA,NA,-85,NA,NA,-87,NA,NA,NA,-39,NA,-91,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,-81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6630",3,11.25,34.5,4,1,NA,-82,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,-87,NA,NA,NA,-42,NA,-91,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,-81,-85,NA,NA,NA,NA,NA,NA,NA,NA,NA
